Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Fare Class,Departure Location Code,Arrival Location Code,Airline_id
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:11:30,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:11:31,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:11:31,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 10:11:32,J1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:11:33,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:11:34,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:11:35,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:35,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:36,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:37,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:38,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:39,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:40,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:41,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:42,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:11:43,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:11:44,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:11:45,Q,SGN,HAN,AL004
Người lớn,1,2049000,868000,2917000,7,,2025-03-31 10:11:46,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:11:47,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:11:48,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:11:49,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:11:50,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:11:50,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:11:51,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:11:52,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:11:53,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:11:54,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:11:54,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:11:55,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:11:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:11:57,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:11:58,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:11:59,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:00,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:01,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:02,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:08,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:09,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:12:10,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:12:11,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 10:12:12,T,SGN,HAN,AL005
Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:12:12,N,SGN,HAN,AL003
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:12:13,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:12:14,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:15,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:16,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:17,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:18,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:19,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:20,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:21,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:22,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:23,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:24,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:12:25,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:12:25,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:12:26,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:12:27,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:12:28,W1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:12:28,T,SGN,HAN,AL004
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:12:29,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:12:30,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:12:31,R,SGN,HAN,AL004
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:12:32,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:12:31,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:32,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:33,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:34,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:35,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:36,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:37,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:38,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:39,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:12:40,N,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:12:40,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:12:41,Q,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:12:42,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:12:43,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:12:44,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:12:45,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:12:46,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:12:46,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:12:47,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:12:48,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:12:49,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:12:50,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:12:50,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:12:51,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:51,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:52,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:53,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:54,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:55,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:57,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:58,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:12:59,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:00,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:05,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:06,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:13:06,N,SGN,HAN,AL003
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:13:07,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:13:08,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:13:09,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:13:10,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 10:13:10,R,SGN,HAN,AL005
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:13:11,N,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:12,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:13,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:14,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:15,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:16,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:17,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:18,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:13:19,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:19,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:20,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:21,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:22,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:23,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:13:24,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:13:24,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:13:25,U1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:13:26,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:13:27,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1440000,820000,2260000,7,,2025-03-31 10:13:27,I1_ECO,SGN,HAN,AL002
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:13:28,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:13:29,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:29,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:30,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:31,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:32,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:33,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:34,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:35,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:36,K,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:13:37,K,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 10:13:38,H,SGN,HAN,AL004
Người lớn,1,2419000,883000,3302000,10,23.0,2025-03-31 10:13:39,H,SGN,HAN,AL004
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:13:39,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:13:40,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:13:41,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:13:42,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:13:42,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:13:43,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:13:44,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:13:45,C_Boss,SGN,HAN,AL002
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:13:46,C_Boss,SGN,HAN,AL002
Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:13:46,C,SGN,HAN,AL004
Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:13:47,C,SGN,HAN,AL004
Người lớn,1,6499000,1209000,7708000,18,32.0,2025-03-31 10:13:48,C,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:49,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:50,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:51,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:52,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:53,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:54,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:55,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:56,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:13:57,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:14:03,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:14:04,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:14:05,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:14:06,T,SGN,HAN,AL004
Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 10:14:07,T,SGN,HAN,AL005
Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:14:07,N,SGN,HAN,AL003
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:14:08,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:14:09,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:14:10,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:14:11,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:11,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:12,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:13,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:14,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:15,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:16,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:17,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:18,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:14:19,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:14:19,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:14:20,U1_ECO,SGN,HAN,AL002
Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 10:14:19,T,SGN,HAN,AL004
Người lớn,1,1290000,808000,2098000,7,,2025-03-31 10:14:20,J1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:14:20,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:14:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:14:22,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:22,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:23,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:24,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:25,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:26,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:27,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:28,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:14:29,R,SGN,HAN,AL004
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:14:30,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:14:31,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:14:32,Q,SGN,HAN,AL004
Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 10:14:33,Q,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:14:34,L,SGN,HAN,AL004
Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 10:14:34,K,SGN,HAN,AL004
Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:14:35,T1_ECO,SGN,HAN,AL002
Người lớn,1,2870000,934000,3804000,7,,2025-03-31 10:14:36,T1_ECO,SGN,HAN,AL002
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:14:36,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:14:37,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:14:38,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4399000,1056000,5455000,14,40.0,2025-03-31 10:14:39,BUSINESSSMART,SGN,HAN,AL001
Người lớn,1,4899000,1081000,5980000,7,32.0,2025-03-31 10:14:40,I,SGN,HAN,AL005
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:14:41,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:14:42,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:14:43,I,SGN,HAN,AL004
Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 10:14:44,I,SGN,HAN,AL004
Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 10:14:45,C_Boss,SGN,HAN,AL002
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:46,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:47,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:48,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:49,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:50,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:51,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:52,J,SGN,HAN,AL004
Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 10:14:53,J,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:14:59,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:00,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1358000,867000,2225000,7,,2025-03-31 10:15:01,N,SGN,HAN,AL003
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:15:01,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:15:02,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:15:03,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 10:15:03,R,SGN,HAN,AL004
Người lớn,1,1449000,805000,2254000,7,23.0,2025-03-31 10:15:04,R,SGN,HAN,AL005
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:15:04,N,SGN,HAN,AL004
Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 10:15:05,N,SGN,HAN,AL004
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:06,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:07,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:08,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:09,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:10,Z1_ECO,SGN,HAN,AL002
Người lớn,1,890000,776000,1666000,7,,2025-03-31 10:15:11,Z1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:11,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:12,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:13,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:14,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:15,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:16,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:17,W1_ECO,SGN,HAN,AL002
Người lớn,1,1010000,785000,1795000,7,,2025-03-31 10:15:18,W1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:15:19,U1_ECO,SGN,HAN,AL002
Người lớn,1,1130000,795000,1925000,7,,2025-03-31 10:15:20,U1_ECO,SGN,HAN,AL002
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:15:20,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1419000,818000,2237000,7,,2025-03-31 10:15:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1629000,835000,2464000,7,,2025-03-31 10:15:21,ECONOMYSMART,SGN,HAN,AL001
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:22,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:23,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:24,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:25,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:26,L,SGN,HAN,AL004
Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 10:15:27,L,SGN,HAN,AL004
