Departure Location,Departure Time,Arrival Location,Arrival Time,Flight Duration,Aircraft Type,Ticket Price,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Refund Policy,Scrape Time
TP Hồ Chí Minh (SGN),"15:10, 19/04/2025",Đà Nẵng (DAD),"16:35, 19/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",7kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:19
TP Hồ Chí Minh (SGN),"13:20, 19/04/2025",Đà Nẵng (DAD),"14:50, 19/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:20
TP Hồ Chí Minh (SGN),"20:45, 19/04/2025",Đà Nẵng (DAD),"22:10, 19/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : D,Người lớn,1,"3,099,000 VNĐ","937,000 VNĐ","4,036,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:20
TP Hồ Chí Minh (SGN),"10:00, 19/04/2025",Đà Nẵng (DAD),"11:25, 19/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : J,Người lớn,1,"3,899,000 VNĐ","1,001,000 VNĐ","4,900,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:21
TP Hồ Chí Minh (SGN),"21:25, 20/04/2025",Đà Nẵng (DAD),"22:50, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1644   Hạng vé : Z1_ECO,Người lớn,1,"490,000 VNĐ","744,000 VNĐ","1,234,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:27
TP Hồ Chí Minh (SGN),"21:05, 20/04/2025",Đà Nẵng (DAD),"22:25, 20/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietravel Airlines  Chuyến bay: VU680   Hạng vé : H,Người lớn,1,"498,000 VNĐ","765,000 VNĐ","1,263,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,,2025-04-12 22:00:27
TP Hồ Chí Minh (SGN),"05:00, 20/04/2025",Đà Nẵng (DAD),"06:20, 20/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1622   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:28
TP Hồ Chí Minh (SGN),"13:00, 20/04/2025",Đà Nẵng (DAD),"14:20, 20/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ652   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:28
TP Hồ Chí Minh (SGN),"06:30, 20/04/2025",Đà Nẵng (DAD),"07:55, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A320,Bamboo Airways  Chuyến bay: QH150   Hạng vé : ECONOMYSMART,Người lớn,1,"639,000 VNĐ","756,000 VNĐ","1,395,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:28
TP Hồ Chí Minh (SGN),"20:00, 20/04/2025",Đà Nẵng (DAD),"21:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH186   Hạng vé : ECONOMYSMART,Người lớn,1,"639,000 VNĐ","756,000 VNĐ","1,395,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:29
TP Hồ Chí Minh (SGN),"05:45, 20/04/2025",Đà Nẵng (DAD),"07:10, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : R,Người lớn,1,"849,000 VNĐ","757,000 VNĐ","1,606,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:29
TP Hồ Chí Minh (SGN),"08:30, 20/04/2025",Đà Nẵng (DAD),"09:55, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7130   Hạng vé : R,Người lớn,1,"849,000 VNĐ","757,000 VNĐ","1,606,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:30
TP Hồ Chí Minh (SGN),"20:45, 20/04/2025",Đà Nẵng (DAD),"22:10, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : R,Người lớn,1,"849,000 VNĐ","757,000 VNĐ","1,606,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:31
TP Hồ Chí Minh (SGN),"12:15, 20/04/2025",Đà Nẵng (DAD),"13:40, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Pacific Airlines  Chuyến bay: VN6036   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",7kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:31
TP Hồ Chí Minh (SGN),"13:35, 20/04/2025",Đà Nẵng (DAD),"14:50, 20/04/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ650   Hạng vé : W1_ECO,Người lớn,1,"610,000 VNĐ","753,000 VNĐ","1,363,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:32
TP Hồ Chí Minh (SGN),"14:10, 20/04/2025",Đà Nẵng (DAD),"15:35, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietjet Air  Chuyến bay: VJ1630   Hạng vé : U1_ECO,Người lớn,1,"740,000 VNĐ","764,000 VNĐ","1,504,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:32
TP Hồ Chí Minh (SGN),"10:25, 20/04/2025",Đà Nẵng (DAD),"11:50, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ654   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:33
TP Hồ Chí Minh (SGN),"12:30, 20/04/2025",Đà Nẵng (DAD),"13:50, 20/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ648   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:34
TP Hồ Chí Minh (SGN),"19:15, 20/04/2025",Đà Nẵng (DAD),"20:35, 20/04/2025",1 giờ 20 phút,Máy bay: Airbus A320,Vietjet Air  Chuyến bay: VJ1628   Hạng vé : J1_ECO,Người lớn,1,"890,000 VNĐ","776,000 VNĐ","1,666,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:34
TP Hồ Chí Minh (SGN),"08:00, 20/04/2025",Đà Nẵng (DAD),"09:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:35
TP Hồ Chí Minh (SGN),"16:40, 20/04/2025",Đà Nẵng (DAD),"18:05, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:35
TP Hồ Chí Minh (SGN),"18:40, 20/04/2025",Đà Nẵng (DAD),"20:05, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A320,Vietnam Airlines  Chuyến bay: VN142   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:36
TP Hồ Chí Minh (SGN),"19:15, 20/04/2025",Đà Nẵng (DAD),"20:40, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : N,Người lớn,1,"969,000 VNĐ","767,000 VNĐ","1,736,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:37
TP Hồ Chí Minh (SGN),"16:15, 20/04/2025",Đà Nẵng (DAD),"17:35, 20/04/2025",1 giờ 20 phút,320B,Vietjet Air  Chuyến bay: VJ1648   Hạng vé : I1_ECO,Người lớn,1,"1,000,000 VNĐ","784,000 VNĐ","1,784,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:37
TP Hồ Chí Minh (SGN),"06:55, 20/04/2025",Đà Nẵng (DAD),"08:25, 20/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:38
TP Hồ Chí Minh (SGN),"09:05, 20/04/2025",Đà Nẵng (DAD),"10:30, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7132   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:39
TP Hồ Chí Minh (SGN),"15:10, 20/04/2025",Đà Nẵng (DAD),"16:35, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:39
TP Hồ Chí Minh (SGN),"16:00, 20/04/2025",Đà Nẵng (DAD),"17:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN136   Hạng vé : Q,Người lớn,1,"1,089,000 VNĐ","777,000 VNĐ","1,866,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:40
TP Hồ Chí Minh (SGN),"09:35, 20/04/2025",Đà Nẵng (DAD),"10:55, 20/04/2025",1 giờ 20 phút,Máy bay: Airbus A321,Vietjet Air  Chuyến bay: VJ1640   Hạng vé : B1_ECO,Người lớn,1,"1,120,000 VNĐ","794,000 VNĐ","1,914,000 VNĐ",7kg,Vui lòng chọn ở bước tiếp theo,"['- Áp dụng đổi vé mất phí', '- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:40
TP Hồ Chí Minh (SGN),"09:10, 20/04/2025",Đà Nẵng (DAD),"10:25, 20/04/2025",1 giờ 15 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN118   Hạng vé : K,Người lớn,1,"1,349,000 VNĐ","797,000 VNĐ","2,146,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:41
TP Hồ Chí Minh (SGN),"13:25, 20/04/2025",Đà Nẵng (DAD),"14:50, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN132   Hạng vé : K,Người lớn,1,"1,349,000 VNĐ","797,000 VNĐ","2,146,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé mất phí']",2025-04-12 22:00:42
TP Hồ Chí Minh (SGN),"10:00, 20/04/2025",Đà Nẵng (DAD),"11:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN122   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-04-12 22:00:42
TP Hồ Chí Minh (SGN),"11:00, 20/04/2025",Đà Nẵng (DAD),"12:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN126   Hạng vé : B,Người lớn,1,"1,787,000 VNĐ","832,000 VNĐ","2,619,000 VNĐ",10kg,23kg,"['- Áp dụng hoàn vé mất phí', '- Không áp dụng đổi tên', '- Áp dụng đổi vé miễn phí', '- Miễn phí chọn ghế']",2025-04-12 22:00:43
TP Hồ Chí Minh (SGN),"05:45, 20/04/2025",Đà Nẵng (DAD),"07:10, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN106   Hạng vé : I,Người lớn,1,"1,887,000 VNĐ","840,000 VNĐ","2,727,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:43
TP Hồ Chí Minh (SGN),"20:00, 20/04/2025",Đà Nẵng (DAD),"21:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Bamboo Airways  Chuyến bay: QH186   Hạng vé : BUSINESSSMART,Người lớn,1,"1,919,000 VNĐ","858,000 VNĐ","2,777,000 VNĐ",14kg,40kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên']",2025-04-12 22:00:44
TP Hồ Chí Minh (SGN),"08:30, 20/04/2025",Đà Nẵng (DAD),"09:55, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7130   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:45
TP Hồ Chí Minh (SGN),"20:45, 20/04/2025",Đà Nẵng (DAD),"22:10, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN148   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:45
TP Hồ Chí Minh (SGN),"08:00, 20/04/2025",Đà Nẵng (DAD),"09:25, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN112   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:46
TP Hồ Chí Minh (SGN),"16:40, 20/04/2025",Đà Nẵng (DAD),"18:05, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN140   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:47
TP Hồ Chí Minh (SGN),"19:15, 20/04/2025",Đà Nẵng (DAD),"20:40, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN146   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:47
TP Hồ Chí Minh (SGN),"06:55, 20/04/2025",Đà Nẵng (DAD),"08:25, 20/04/2025",1 giờ 30 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN110   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:48
TP Hồ Chí Minh (SGN),"09:05, 20/04/2025",Đà Nẵng (DAD),"10:30, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN7132   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:48
TP Hồ Chí Minh (SGN),"15:10, 20/04/2025",Đà Nẵng (DAD),"16:35, 20/04/2025",1 giờ 25 phút,Máy bay: Airbus A321,Vietnam Airlines  Chuyến bay: VN134   Hạng vé : I,Người lớn,1,"2,799,000 VNĐ","913,000 VNĐ","3,712,000 VNĐ",18kg,32kg,"['- Áp dụng hoàn vé mất phí', '- Áp dụng đổi vé mất phí', '- Không áp dụng đổi tên', '- Miễn phí quầy ưu tiên', '- Miễn phí phòng chờ BSV']",2025-04-12 22:00:49
