Departure Time,Passenger Type,Number of Tickets,Price per Ticket,Taxes & Fees,Total Price,Carry-on Baggage,Checked Baggage,Scrape Time,Flight Code,Fare Class,Departure Location Code,Airline_id
2025-04-10 15:25:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:04:19,VJ146,H1_ECO,SGN,AL002
2025-04-10 06:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:20,VN206,Q,SGN,AL004
2025-04-10 07:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:20,VN240,Q,SGN,AL004
2025-04-10 10:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:21,VN210,Q,SGN,AL004
2025-04-10 11:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:22,VN246,Q,SGN,AL004
2025-04-10 12:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:22,VN212,Q,SGN,AL004
2025-04-10 13:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:23,VN248,Q,SGN,AL004
2025-04-10 14:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:23,VN214,Q,SGN,AL004
2025-04-10 16:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:04:24,VN216,Q,SGN,AL004
2025-04-10 08:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:04:25,VN208,L,SGN,AL004
2025-04-10 09:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:04:25,VN244,L,SGN,AL004
2025-04-10 08:10:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:04:26,VJ1126,L1_ECO,SGN,AL002
2025-04-10 09:40:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:04:27,VJ1132,L1_ECO,SGN,AL002
2025-04-10 18:00:00,Người lớn,1,2209000,866000,3075000,10,23.0,2025-03-31 09:04:27,VN218,K,SGN,AL004
2025-04-10 23:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:04:28,VN270,I,SGN,AL004
2025-04-10 21:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:04:29,VN260,I,SGN,AL004
2025-04-10 22:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:04:29,VN224,I,SGN,AL004
2025-04-10 04:55:00,Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:04:30,VN6002,I,SGN,AL005
2025-04-10 20:30:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:04:31,VN256,I,SGN,AL004
2025-04-10 06:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:04:31,VN206,I,SGN,AL004
2025-04-10 05:10:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:04:32,QH202,BUSINESSSMART,SGN,AL001
2025-04-10 15:45:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:04:32,QH254,BUSINESSSMART,SGN,AL001
2025-04-10 23:05:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:04:33,QH290,BUSINESSSMART,SGN,AL001
2025-04-10 12:10:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:04:34,VJ198,C_Boss,SGN,AL002
2025-04-10 11:25:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:04:34,VJ1140,C_Boss,SGN,AL002
2025-04-10 07:00:00,Người lớn,1,5399000,1121000,6520000,18,32.0,2025-03-31 09:04:35,VN240,D,SGN,AL004
2025-04-10 19:35:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:04:36,VN262,J,SGN,AL004
2025-04-10 20:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:04:36,VN220,J,SGN,AL004
2025-04-10 19:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:04:37,VN258,J,SGN,AL004
2025-04-10 18:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:04:38,VN218,J,SGN,AL004
2025-04-10 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:38,VN252,J,SGN,AL004
2025-04-10 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:39,VN254,J,SGN,AL004
2025-04-10 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:39,VN250,J,SGN,AL004
2025-04-10 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:40,VN210,J,SGN,AL004
2025-04-10 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:41,VN246,J,SGN,AL004
2025-04-10 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:41,VN212,J,SGN,AL004
2025-04-10 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:42,VN248,J,SGN,AL004
2025-04-10 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:43,VN214,J,SGN,AL004
2025-04-10 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:43,VN216,J,SGN,AL004
2025-04-10 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:44,VN208,J,SGN,AL004
2025-04-10 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:04:44,VN244,J,SGN,AL004
2025-04-11 05:45:00,Người lớn,1,1008000,839000,1847000,7,,2025-03-31 09:04:50,VU750,L,SGN,AL003
2025-04-11 22:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:04:51,VJ172,W1_ECO,SGN,AL002
2025-04-11 22:55:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:04:51,VJ1168,W1_ECO,SGN,AL002
2025-04-11 23:35:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:04:52,VJ1170,W1_ECO,SGN,AL002
2025-04-11 23:00:00,Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:04:52,VN270,E,SGN,AL004
2025-04-11 23:40:00,Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:04:53,VN7224,E,SGN,AL004
2025-04-11 06:30:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:04:54,VN7206,T,SGN,AL004
2025-04-11 17:15:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:04:54,QH254,ECONOMYSMART,SGN,AL001
2025-04-11 18:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:04:55,QH268,ECONOMYSMART,SGN,AL001
2025-04-11 07:10:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:04:55,QH204,ECONOMYSMART,SGN,AL001
2025-04-11 04:55:00,Người lớn,1,1639000,821000,2460000,7,23.0,2025-03-31 09:04:56,VN6002,N,SGN,AL005
2025-04-11 19:40:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:04:57,VJ1158,U1_ECO,SGN,AL002
2025-04-11 20:00:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:04:57,VJ1176,U1_ECO,SGN,AL002
2025-04-11 20:05:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:04:56,VJ1160,U1_ECO,SGN,AL002
2025-04-11 20:30:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:04:57,VJ180,U1_ECO,SGN,AL002
2025-04-11 21:00:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:04:57,VJ174,U1_ECO,SGN,AL002
2025-04-11 19:35:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:04:58,VN262,T,SGN,AL004
2025-04-11 20:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:04:59,VN220,T,SGN,AL004
2025-04-11 20:30:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:04:59,VN256,T,SGN,AL004
2025-04-11 21:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:05:00,VN260,T,SGN,AL004
2025-04-11 22:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:05:01,VN224,T,SGN,AL004
2025-04-11 06:00:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:01,VJ1128,J1_ECO,SGN,AL002
2025-04-11 06:15:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:02,VJ196,J1_ECO,SGN,AL002
2025-04-11 07:10:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:02,VJ190,J1_ECO,SGN,AL002
2025-04-11 12:10:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:03,VJ178,J1_ECO,SGN,AL002
2025-04-11 12:25:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:04,VJ1138,J1_ECO,SGN,AL002
2025-04-11 12:50:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:04,VJ1172,J1_ECO,SGN,AL002
2025-04-11 13:10:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:05,VJ140,J1_ECO,SGN,AL002
2025-04-11 15:25:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:06,VJ146,J1_ECO,SGN,AL002
2025-04-11 16:05:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:07,VJ150,J1_ECO,SGN,AL002
2025-04-11 16:50:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:07,VJ1162,J1_ECO,SGN,AL002
2025-04-11 17:20:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:08,VJ1152,J1_ECO,SGN,AL002
2025-04-11 18:45:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:05:09,VJ1156,J1_ECO,SGN,AL002
2025-04-11 05:00:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:05:10,VJ1198,I1_ECO,SGN,AL002
2025-04-11 07:30:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:05:10,VJ120,I1_ECO,SGN,AL002
2025-04-11 08:10:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:05:11,VJ1126,I1_ECO,SGN,AL002
2025-04-11 09:20:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:05:12,VJ124,I1_ECO,SGN,AL002
2025-04-11 10:25:00,Người lớn,1,1440000,820000,2260000,7,,2025-03-31 09:05:12,VJ1130,I1_ECO,SGN,AL002
2025-04-11 16:15:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:05:13,VN7258,R,SGN,AL004
2025-04-11 16:40:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:05:13,VN252,R,SGN,AL004
2025-04-11 17:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:05:14,VN254,R,SGN,AL004
2025-04-11 19:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:05:14,VN258,R,SGN,AL004
2025-04-11 10:40:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:05:15,QH224,ECONOMYSMART,SGN,AL001
2025-04-11 12:50:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:05:16,QH242,ECONOMYSMART,SGN,AL001
2025-04-11 23:05:00,Người lớn,1,1629000,835000,2464000,7,,2025-03-31 09:05:16,QH290,ECONOMYSMART,SGN,AL001
2025-04-11 14:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:05:17,VN214,N,SGN,AL004
2025-04-11 15:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:05:18,VN250,N,SGN,AL004
2025-04-11 16:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:05:19,VN216,N,SGN,AL004
2025-04-11 18:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:05:19,VN218,N,SGN,AL004
2025-04-11 13:00:00,Người lớn,1,1809000,834000,2643000,10,23.0,2025-03-31 09:05:20,VN248,Q,SGN,AL004
2025-04-11 06:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:21,VN206,L,SGN,AL004
2025-04-11 07:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:21,VN240,L,SGN,AL004
2025-04-11 08:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:22,VN208,L,SGN,AL004
2025-04-11 09:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:23,VN244,L,SGN,AL004
2025-04-11 10:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:24,VN210,L,SGN,AL004
2025-04-11 10:20:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:24,VN7246,L,SGN,AL004
2025-04-11 11:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:25,VN246,L,SGN,AL004
2025-04-11 12:00:00,Người lớn,1,1999000,849000,2848000,10,23.0,2025-03-31 09:05:26,VN212,L,SGN,AL004
2025-04-11 09:40:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:05:26,VJ1132,L1_ECO,SGN,AL002
2025-04-11 23:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:05:27,VN270,I,SGN,AL004
2025-04-11 20:30:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:05:28,VN256,I,SGN,AL004
2025-04-11 21:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:05:27,VN260,I,SGN,AL004
2025-04-11 22:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:05:28,VN224,I,SGN,AL004
2025-04-11 04:55:00,Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:05:29,VN6002,I,SGN,AL005
2025-04-11 06:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:05:29,VN206,I,SGN,AL004
2025-04-11 17:15:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:05:30,QH254,BUSINESSSMART,SGN,AL001
2025-04-11 23:05:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:05:31,QH290,BUSINESSSMART,SGN,AL001
2025-04-11 23:40:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:05:32,VN7224,I,SGN,AL004
2025-04-11 06:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:05:32,VN7206,I,SGN,AL004
2025-04-11 12:10:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:05:33,VJ178,C_Boss,SGN,AL002
2025-04-11 12:50:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:05:34,VJ1172,C_Boss,SGN,AL002
2025-04-11 07:00:00,Người lớn,1,5399000,1121000,6520000,18,32.0,2025-03-31 09:05:35,VN240,D,SGN,AL004
2025-04-11 19:35:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:05:36,VN262,J,SGN,AL004
2025-04-11 20:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:05:37,VN220,J,SGN,AL004
2025-04-11 19:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:05:37,VN258,J,SGN,AL004
2025-04-11 18:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:05:38,VN218,J,SGN,AL004
2025-04-11 16:15:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:39,VN7258,J,SGN,AL004
2025-04-11 16:40:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:39,VN252,J,SGN,AL004
2025-04-11 17:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:40,VN254,J,SGN,AL004
2025-04-11 14:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:41,VN214,J,SGN,AL004
2025-04-11 15:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:41,VN250,J,SGN,AL004
2025-04-11 16:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:42,VN216,J,SGN,AL004
2025-04-11 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:43,VN248,J,SGN,AL004
2025-04-11 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:43,VN208,J,SGN,AL004
2025-04-11 09:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:44,VN244,J,SGN,AL004
2025-04-11 10:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:45,VN210,J,SGN,AL004
2025-04-11 10:20:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:45,VN7246,J,SGN,AL004
2025-04-11 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:46,VN246,J,SGN,AL004
2025-04-11 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:05:46,VN212,J,SGN,AL004
2025-04-12 05:45:00,Người lớn,1,1008000,839000,1847000,7,,2025-03-31 09:05:52,VU750,L,SGN,AL003
2025-04-12 06:15:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:05:53,VJ196,W1_ECO,SGN,AL002
2025-04-12 21:00:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:05:54,VJ174,W1_ECO,SGN,AL002
2025-04-12 22:10:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:05:54,VJ172,W1_ECO,SGN,AL002
2025-04-12 22:00:00,Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:05:55,VN224,E,SGN,AL004
2025-04-12 23:00:00,Người lớn,1,1069000,775000,1844000,10,23.0,2025-03-31 09:05:56,VN270,E,SGN,AL004
2025-04-12 23:05:00,Người lớn,1,1249000,804000,2053000,7,,2025-03-31 09:05:56,QH290,ECONOMYSMART,SGN,AL001
2025-04-12 06:15:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:05:57,VN7202,T,SGN,AL004
2025-04-12 04:55:00,Người lớn,1,1259000,790000,2049000,7,23.0,2025-03-31 09:05:58,VN6002,T,SGN,AL005
2025-04-12 05:10:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:05:58,QH202,ECONOMYSMART,SGN,AL001
2025-04-12 07:10:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:05:59,QH204,ECONOMYSMART,SGN,AL001
2025-04-12 22:55:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:06:00,VJ1168,W1_ECO,SGN,AL002
2025-04-12 23:35:00,Người lớn,1,1010000,785000,1795000,7,,2025-03-31 09:06:00,VJ1170,W1_ECO,SGN,AL002
2025-04-12 06:00:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:01,VJ1128,U1_ECO,SGN,AL002
2025-04-12 07:10:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:02,VJ190,U1_ECO,SGN,AL002
2025-04-12 07:30:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:02,VJ120,U1_ECO,SGN,AL002
2025-04-12 18:45:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:03,VJ1156,U1_ECO,SGN,AL002
2025-04-12 19:40:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:04,VJ1158,U1_ECO,SGN,AL002
2025-04-12 20:00:00,Người lớn,1,1130000,795000,1925000,7,,2025-03-31 09:06:04,VJ1160,U1_ECO,SGN,AL002
2025-04-12 06:30:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:06:05,VN7206,T,SGN,AL004
2025-04-12 19:35:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:06:05,VN262,T,SGN,AL004
2025-04-12 20:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:06:06,VN220,T,SGN,AL004
2025-04-12 20:30:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:06:07,VN256,T,SGN,AL004
2025-04-12 21:00:00,Người lớn,1,1259000,790000,2049000,10,23.0,2025-03-31 09:06:07,VN260,T,SGN,AL004
2025-04-12 05:00:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:08,VJ1198,J1_ECO,SGN,AL002
2025-04-12 08:10:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:09,VJ1126,J1_ECO,SGN,AL002
2025-04-12 12:10:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:09,VJ178,J1_ECO,SGN,AL002
2025-04-12 12:25:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:10,VJ1138,J1_ECO,SGN,AL002
2025-04-12 15:25:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:11,VJ146,J1_ECO,SGN,AL002
2025-04-12 16:05:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:11,VJ150,J1_ECO,SGN,AL002
2025-04-12 16:50:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:12,VJ1162,J1_ECO,SGN,AL002
2025-04-12 17:20:00,Người lớn,1,1290000,808000,2098000,7,,2025-03-31 09:06:12,VJ1152,J1_ECO,SGN,AL002
2025-04-12 10:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:06:13,QH224,ECONOMYSMART,SGN,AL001
2025-04-12 12:50:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:06:14,QH242,ECONOMYSMART,SGN,AL001
2025-04-12 15:45:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:06:15,QH254,ECONOMYSMART,SGN,AL001
2025-04-12 18:40:00,Người lớn,1,1419000,818000,2237000,7,,2025-03-31 09:06:13,QH268,ECONOMYSMART,SGN,AL001
2025-04-12 06:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:14,VN206,R,SGN,AL004
2025-04-12 07:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:15,VN240,R,SGN,AL004
2025-04-12 08:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:15,VN208,R,SGN,AL004
2025-04-12 11:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:16,VN246,R,SGN,AL004
2025-04-12 12:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:17,VN212,R,SGN,AL004
2025-04-12 13:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:17,VN248,R,SGN,AL004
2025-04-12 14:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:18,VN214,R,SGN,AL004
2025-04-12 15:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:19,VN250,R,SGN,AL004
2025-04-12 16:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:19,VN216,R,SGN,AL004
2025-04-12 16:40:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:20,VN252,R,SGN,AL004
2025-04-12 17:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:21,VN254,R,SGN,AL004
2025-04-12 18:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:21,VN218,R,SGN,AL004
2025-04-12 19:00:00,Người lớn,1,1449000,805000,2254000,10,23.0,2025-03-31 09:06:22,VN258,R,SGN,AL004
2025-04-12 20:30:00,Người lớn,1,1610000,833000,2443000,7,,2025-03-31 09:06:23,VJ180,B1_ECO,SGN,AL002
2025-04-12 09:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:06:23,VN244,N,SGN,AL004
2025-04-12 10:00:00,Người lớn,1,1639000,821000,2460000,10,23.0,2025-03-31 09:06:24,VN210,N,SGN,AL004
2025-04-12 20:00:00,Người lớn,1,1790000,848000,2638000,7,,2025-03-31 09:06:24,VJ1176,H1_ECO,SGN,AL002
2025-04-12 09:20:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:06:25,VJ124,L1_ECO,SGN,AL002
2025-04-12 10:25:00,Người lớn,1,2160000,877000,3037000,7,,2025-03-31 09:06:26,VJ1130,L1_ECO,SGN,AL002
2025-04-12 09:40:00,Người lớn,1,2300000,888000,3188000,7,,2025-03-31 09:06:26,VJ1132,M1_ECO,SGN,AL002
2025-04-12 22:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:06:27,VN224,I,SGN,AL004
2025-04-12 23:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:06:28,VN270,I,SGN,AL004
2025-04-12 04:55:00,Người lớn,1,3137000,940000,4077000,7,32.0,2025-03-31 09:06:28,VN6002,I,SGN,AL005
2025-04-12 20:30:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:06:29,VN256,I,SGN,AL004
2025-04-12 21:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:06:30,VN260,I,SGN,AL004
2025-04-12 06:00:00,Người lớn,1,3137000,940000,4077000,18,32.0,2025-03-31 09:06:30,VN206,I,SGN,AL004
2025-04-12 23:05:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:06:31,QH290,BUSINESSSMART,SGN,AL001
2025-04-12 05:10:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:06:31,QH202,BUSINESSSMART,SGN,AL001
2025-04-12 15:45:00,Người lớn,1,3299000,968000,4267000,14,40.0,2025-03-31 09:06:32,QH254,BUSINESSSMART,SGN,AL001
2025-04-12 06:15:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:06:33,VN7202,I,SGN,AL004
2025-04-12 06:30:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:06:33,VN7206,I,SGN,AL004
2025-04-12 07:00:00,Người lớn,1,4899000,1081000,5980000,18,32.0,2025-03-31 09:06:34,VN240,I,SGN,AL004
2025-04-12 12:10:00,Người lớn,1,5390000,1136000,6526000,18,40.0,2025-03-31 09:06:35,VJ178,C_Boss,SGN,AL002
2025-04-12 19:35:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:06:35,VN262,J,SGN,AL004
2025-04-12 20:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:06:36,VN220,J,SGN,AL004
2025-04-12 18:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:06:37,VN218,J,SGN,AL004
2025-04-12 19:00:00,Người lớn,1,6080000,1176000,7256000,18,32.0,2025-03-31 09:06:37,VN258,J,SGN,AL004
2025-04-12 08:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:06:38,VN208,J,SGN,AL004
2025-04-12 11:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:06:38,VN246,J,SGN,AL004
2025-04-12 12:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:06:39,VN212,J,SGN,AL004
2025-04-12 13:00:00,Người lớn,1,7599000,1297000,8896000,18,32.0,2025-03-31 09:06:40,VN248,J,SGN,AL004
